"StedID","Stedtekst","Vandområde","Dato","Prøvetype","Målested, x-koordinat","Medie","Målested, y-koordinat","Analysefraktion","Stofparameter","Resultat-attribut","Resultat","Enhed","Detektionsgrænse LD","Kvantifikationsgrænse LQ","Kvalitetsmærke"
51000026,"ELVERDAMSÅEN, V. KRAGEBRO","Bregninge/Tuse Å m.fl.","25.06.1998 12.00.00 +02:00","Enkeltprøve",675801,"Vandløb",6168971,"Ej oplyst","BOD ufortyndet"," =",3.28,"mg/l",9999999,NA,3
45000058,"GEELS Å, 3.45","Odense Å m.fl.","26.10.2015 12.00.00 +01:00","Enkeltprøve",596619,"Vandløb",6143974,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.044,"mg/l",9999999,NA,3
41000016,"PULVERBÆK, T.T.MJANG DAM, ALS","Flere små vandløb til østk","02.07.1992 12.00.00 +02:00","Enkeltprøve",559623,"Vandløb",6089412,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.11,"mg/l",9999999,NA,3
45000034,"ARRESKOV SØ, TILLØB 5","Odense Å m.fl.","10.12.2020 12.00.00 +01:00","Enkeltprøve",583663,"Vandløb",6111598,"Total","Jern"," =",0.24,"mg/l",9999999,NA,3
21001673,"KALKENS BÆK, FØR LØGAGER BÆK","Gudenåen","17.02.2005 12.00.00 +01:00","Enkeltprøve",526257,"Vandløb",6219109,"Ej oplyst","Magnesium"," =",3.7,"mg/l",9999999,NA,2
60000023,"FRU MERTES KILDE, FRU MERTES KILDE","Fakseå","13.09.1990 12.00.00 +02:00","Enkeltprøve",695321,"Vandløb",6121749,"Total","Phosphor, total-P"," =",1.2,"mg/l",9999999,NA,2
18000078,"TJELE MØLLE Å, TJELE MØLLE BRO","Skalså","06.03.1995 12.00.00 +01:00","Enkeltprøve",535861,"Vandløb",6263220,"Total","Nitrogen,total N"," =",5.800000275485218,"mg/l",9999999,NA,2
52000064,"HOVE Å, HOVE MØLLE","Havelseå","23.09.1992 12.00.00 +02:00","Enkeltprøve",701822,"Vandløb",6180443,"Ej oplyst","Nitrogen,total N"," =",18.75,"mg/l",9999999,NA,2
53000030,"FÆSTNINGSKANALEN, ÅKANDEVEJ","Harrestrupå","22.01.2002 12.00.00 +01:00","Enkeltprøve",719084,"Vandløb",6179961,"Total","Alkalinitet,total TA"," =",5.4,"mmol/l",9999999,NA,2
18000075,"KLEJTRUP MØLLE Å, 10 m os Klejtrup Rensningsanlæg","Skalså","02.06.1998 12.00.00 +02:00","Enkeltprøve",539122,"Vandløb",6271520,"Total","Nitrogen,total N"," =",2.7000001282431185,"mg/l",9999999,NA,3
38000246,"Afløb fra Jels Midtsø, Afløb fra Jels Midtsø","Ribeå","04.04.2001 12.00.00 +02:00","Enkeltprøve",514123,"Vandløb",6136234,"Opløst - filtrat fra filtrering","Ortho-phosphat-P","<",0.006,"mg/l",9999999,NA,3
53000026,"SKENSVED Å, V. NAURBJERG BRO","Harrestrupå","06.12.2017 12.00.00 +01:00","Enkeltprøve",698631,"Vandløb",6156457,"Opløst - filtrat fra filtrering","DOC"," =",6,"mg/l",9999999,NA,3
37000036,"KÆR MØLLE Å, TILL. T. HEJLS NOR","Hoptrupå m.fl.","12.10.2004 12.00.00 +02:00","Enkeltprøve",534380,"Vandløb",6137400,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.013,"mg/l",9999999,NA,3
42000021,"VIDÅ, EMMERSKE","Vidå","29.03.1993 12.00.00 +02:00","Enkeltprøve",495466,"Vandløb",6089628,"Total","BI5"," =",1,"mg/l",9999999,NA,3
48000007,"HØJBRO Å, V. HANEBJERGGÅRD","Esrum Sø","20.02.2020 12.00.00 +01:00","Enkeltprøve",696250,"Vandløb",6219955,"Total","Phosphor, total-P"," =",0.19,"mg/l",9999999,NA,3
21000089,"GUDENÅ, 500 m os Vorvadsbro","Gudenåen","09.01.1980 12.00.00 +01:00","Enkeltprøve",543469,"Vandløb",6207832,"Ej oplyst","Phosphor, total-P"," =",0.31,"mg/l",9999999,NA,3
62000064,"Dræn i LOOP1, Skelstofte D106","Halstedå","22.03.2005 12.00.00 +01:00","Enkeltprøve",646225,"Vandløb",6083085,"Total","Kalium"," =",0.46,"mg/l",9999999,NA,2
37000170,"Hoptrup Bæk, Umiddelbart før udløb i Hoptru","Hoptrupå m.fl.","29.05.2019 12.00.00 +02:00","Enkeltprøve",529278,"Vandløb",6115022,"Total","Glødetab,susp.stof","<",2,"mg/l",9999999,NA,3
52000020,"NYBØLLE Å, NYBØLLEVAD BRO","Havelseå","22.09.1998 12.00.00 +02:00","Enkeltprøve",705061,"Vandløb",6178008,"Total","pH"," =",7.7,"pH",9999999,NA,2
21000798,"SDR. MØLLE Å, AMTMANDSBRO","Gudenåen","04.11.1997 12.00.00 +01:00","Enkeltprøve",525859,"Vandløb",6254657,"Total","Glødetab,susp.stof"," =",7,"mg/l",9999999,NA,2
26000193,"VOLDBÆK, VOLDBÆK HUSE","Århuså","13.12.1999 12.00.00 +01:00","Puljet prøve / tidsproportional",567689,"Vandløb",6223233,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.039,"mg/l",9999999,NA,2
9000001,"STORÅ, BROMØLLE","Tranumå m.fl.","18.09.1997 12.00.00 +02:00","Enkeltprøve",487169,"Vandløb",6319234,"Total","Phosphor, total-P"," =",0.04800000227987766,"mg/l",9999999,NA,3
18000077,"SKALS Å, LØVEL BRO","Skalså","28.11.2022 12.00.00 +01:00","Enkeltprøve",530267,"Vandløb",6269985,"Total","Nitrogen,total N"," =",3.5,"mg/l",0.02,NA,2
48000104,"Holmeskovgrøften, SØ for Søbakkehus","Esrum Sø","03.01.2022 12.00.00 +01:00","Enkeltprøve",713075,"Vandløb",6211546,"Total","Glødetab,susp.stof"," =",4.2,"mg/l",1,NA,3
13000062,"LILLEÅ, 500 M NS VR., BØLLE RENS-ANLÆG","Trend/Lerkenfeld åer m.fl.","13.09.2022 12.00.00 +02:00","Enkeltprøve",521504,"Vandløb",6285206,"Total","Alkalinitet,total TA"," =",3.4,"mmol/l",0.05,NA,3
37000034,"HADERSLEV MØLLESTRØM, HADERSLEV","Hoptrupå m.fl.","10.10.2006 12.00.00 +02:00","Enkeltprøve",531011.3833360457,"Vandløb",6122425.855555215,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.28,"mg/l",9999999,NA,3
53000010,"LL. VEJLE Å, PILEMØLLEN","Harrestrupå","18.02.1992 12.00.00 +01:00","Enkeltprøve",708829,"Vandløb",6167731,"Total","COD, Kemisk iltforbrug"," =",16,"mg/l",9999999,NA,2
21000526,"EGHOLMSGRØFTEN, VED SØLUND","Gudenåen","01.07.1986 12.00.00 +02:00","Enkeltprøve",557397,"Vandløb",6209809,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",1.11,"mg/l",9999999,NA,2
53000026,"SKENSVED Å, V. NAURBJERG BRO","Harrestrupå","21.01.1987 12.00.00 +01:00","Enkeltprøve",698631,"Vandløb",6156457,"Ej oplyst","Ammoniak+ammonium-N"," =",2.5,"mg/l",9999999,NA,2
21000712,"HINGE Å, HINGE SØ, AFLØB V. HOLMGÅRD","Gudenåen","24.10.2013 12.00.00 +02:00","Enkeltprøve",532737,"Vandløb",6235674,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.011,"mg/l",9999999,NA,3
42000370,"Rødebæk, Øst for bro, ca. 800 meter før","Vidå","12.08.1988 12.00.00 +02:00","Enkeltprøve",517265,"Vandløb",6082907,"Total","Alkalinitet,total TA"," =",2.33,"mmol/l",9999999,NA,2
21000806,"MATTRUP Å, AFLØB FRA STIGSHOLMSØ","Gudenåen","02.04.2020 12.00.00 +02:00","Enkeltprøve",530980,"Vandløb",6203430,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",2.3,"mg/l",9999999,NA,3
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","17.10.1994 12.00.00 +01:00","Puljet prøve / tidsproportional",584157,"Vandløb",6132337,"Total","pH"," =",7.89,"pH",9999999,NA,2
42000458,"[Ikke navngivet], Før Lægan Pumpestation.","Vidå","16.12.1992 12.00.00 +01:00","Enkeltprøve",489484,"Vandløb",6085055,"Opløst - filtrat fra filtrering","Svovl,total"," =",36.716460000000005,"mg/l",9999999,NA,2
58000019,"BORUP BÆK, SØ. F. LAMMESTRUP","Køgeå","17.08.2022 12.00.00 +02:00","Enkeltprøve",686270,"Vandløb",6155372,"Partikelbundet - fra filteret","Glødetab,susp.stof"," =",2.7,"mg/l",1,NA,3
60000027,"HULEBÆK, N.F. BROSKOV","Fakseå","09.11.2020 12.00.00 +01:00","Enkeltprøve",691264,"Vandløb",6115073,"Total","Suspenderede stoffer"," =",7.1,"mg/l",9999999,NA,3
19000012,"JORDBRO Å, JORDBRO MØLLE","Jordbro/Fiskbæk åer m.fl.","19.09.2023 12.00.00 +02:00","Enkeltprøve",512634,"Vandløb",6265352,"Total","Phosphor, total-P"," =",0.073,"mg/l",0.003,NA,2
13000011,"ODDERBÆK, FARSØ BROEN - LOOP2","Trend/Lerkenfeld åer m.fl.","06.05.2013 12.00.00 +02:00","Enkeltprøve",531769,"Vandløb",6289142,"Opløst - filtrat fra filtrering","Phosphor, total-P"," =",0.052,"mg/l",9999999,NA,3
62000022,"ÅMOSE RENDEN, N.F. HULEBÆK HUSE","Halstedå","07.07.1998 12.00.00 +02:00","Enkeltprøve",646300,"Vandløb",6080941,"Total","Phosphor, total-P"," =",0.508,"mg/l",9999999,NA,3
21003273,"GUDENÅ, BREDSTENBRO","Gudenåen","10.03.2017 12.00.00 +01:00","Enkeltprøve",540734,"Vandløb",6199215,"Total","Nitrogen,total N"," =",4.6863506,"mg/l",9999999,NA,3
47000033,"LILLEBÆK, FREDSKOVVEJ","Hundstrup Å m.fl.","30.04.1991 12.00.00 +02:00","Enkeltprøve",612863,"Vandløb",6109465,"Total","Ammoniak+ammonium-N"," =",0.318,"mg/l",9999999,NA,3
21000413,"ALLING Å, NY RÆVEBRO, FLØJSTRUP","Gudenåen","06.11.2008 12.00.00 +01:00","Enkeltprøve",578601,"Vandløb",6252878,"Total","pH"," =",7.9,"pH",9999999,NA,3
13000013,"HOVEDDRÆN ODDERBÆK  - LOOP2","Trend/Lerkenfeld åer m.fl.","02.07.2012 12.00.00 +02:00","Enkeltprøve",533119,"Vandløb",6290918,"Opløst - filtrat fra filtrering","Phosphor, total-P"," =",0.072,"mg/l",9999999,NA,2
21006549,"Gelbæk, Rampes Møllevej","Gudenåen","16.10.2018 12.00.00 +02:00","Enkeltprøve",550068,"Vandløb",6232203,"Total","Phosphor, total-P"," =",0.043,"mg/l",9999999,NA,3
40000001,"BREDE Å, BREDEBRO","Bredeå","15.01.2002 12.00.00 +01:00","Enkeltprøve",488851,"Vandløb",6101719,"Opløst - filtrat fra filtrering","Jern"," =",0.37,"mg/l",9999999,NA,3
13000011,"ODDERBÆK, FARSØ BROEN - LOOP2","Trend/Lerkenfeld åer m.fl.","27.09.1993 12.00.00 +01:00","Puljet prøve / tidsproportional",531759,"Vandløb",6289133,"Total","Phosphor, total-P"," =",0.11,"mg/l",9999999,NA,3
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","12.05.1994 12.00.00 +02:00","Puljet prøve / tidsproportional",584157,"Vandløb",6132337,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",4.11,"mg/l",9999999,NA,2
4000004,"VARBRO Å, PRIVAT BRO","Liverå m.fl.","11.10.2007 12.00.00 +02:00","Enkeltprøve",553823,"Vandløb",6375308,"Total","Nitrogen,total N"," =",3.8,"mg/l",9999999,NA,3
18000041,"SKALS Å, BRO FÅRUP-NØRBÆK","Skalså","26.06.1986 12.00.00 +02:00","Enkeltprøve",550949,"Vandløb",6266892,"Ej oplyst","COD, susp.stof "," =",3.3,"mg/l",9999999,NA,2
47000032,"LILLEBÆK, TOPENDEN","Hundstrup Å m.fl.","12.08.1992 12.00.00 +02:00","Enkeltprøve",611839,"Vandløb",6109822,"Total","Ammoniak+ammonium-N"," =",0.028,"mg/l",9999999,NA,2
36000012,"GAMST MØLLEBÆK, VED STYRT","Kongeåen","05.08.2010 12.00.00 +02:00","Enkeltprøve",512920,"Vandløb",6148582,"Total","Glødetab,susp.stof"," =",2.9,"mg/l",9999999,NA,3
62000063,"Dræn i LOOP1, Kragsminde D105","Halstedå","11.02.2019 12.00.00 +01:00","Enkeltprøve",647646,"Vandløb",6084825,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",16,"mg/l",9999999,NA,3
26000080,"ÅRHUS Å, MUSEUMSBRO","Århuså","12.01.2017 12.00.00 +01:00","Enkeltprøve",574350,"Vandløb",6224105,"Total","Phosphor, total-P"," =",0.115301439250581,"mg/l",9999999,NA,3
57000058,"SUSÅ, S.F.HOLLØSE BRO","Suså","07.09.2023 12.00.00 +02:00","Enkeltprøve",670728,"Vandløb",6131445,"Total","Phosphor, total-P"," =",0.13,"mg/l",0.003,NA,2
5000078,"Skovmøllebæk, ns ejendom v. Dannerhøjvej 2","Voerså","29.06.2020 12.00.00 +02:00","Enkeltprøve",574580,"Vandløb",6344558,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",1.2,"mg/l",9999999,NA,3
21000029,"BRUSGAARD MØLLEBÆK, BRUSGÅRD","Gudenåen","23.02.1989 12.00.00 +01:00","Enkeltprøve",568307,"Vandløb",6251636,"Ej oplyst","COD, susp.stof "," =",2.2,"mg/l",9999999,NA,2
58000023,"BORUP BÆK, BORUP PLEJEHJEM","Køgeå","06.06.1989 12.00.00 +02:00","Enkeltprøve",688160,"Vandløb",6154244,"Ej oplyst","Silicium"," =",4.2,"mg/l",9999999,NA,2
20000025,"KARUP Å, KARUP","Skive/Karup Å","16.03.2022 12.00.00 +01:00","Enkeltprøve",509538,"Vandløb",6240210,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.21,"mg/l",0.003,NA,3
55000018,"ÅMOSE Å, BROMØLLE","Åmoseå","03.02.1988 12.00.00 +01:00","Enkeltprøve",650366,"Vandløb",6165418,"Ej oplyst","COD, Kemisk iltforbrug"," =",26,"mg/l",9999999,NA,3
24000050,"GRENÅEN, GRENÅ BY, BRO VED HAVN","Grenå m.fl.","22.11.1995 12.00.00 +01:00","Enkeltprøve",618263,"Vandløb",6253210,"Total","pH"," =",7.37,"pH",9999999,NA,3
50000050,"MØLLEÅ, AFLØB FURESØ","Mølleå","15.02.1989 12.00.00 +01:00","Enkeltprøve",716093,"Vandløb",6187081,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.12,"mg/l",9999999,NA,3
21000872,"ØLHOLM BÆK, ØLHOLM","Gudenåen","02.11.1993 12.00.00 +01:00","Enkeltprøve",531712,"Vandløb",6188457,"Total","Alkalinitet,total TA"," =",3.2,"mmol/l",9999999,NA,3
62000012,"HALSTED Å, BORGE BRO","Halstedå","07.02.2019 12.00.00 +01:00","Enkeltprøve",645335,"Vandløb",6081865,"Total","Nitrogen,total N"," =",14,"mg/l",9999999,NA,3
11000010,"HARRING Å, HARRING HEDEGÅRD","Hvidbjergå m.fl.","09.04.1991 12.00.00 +02:00","Enkeltprøve",470703,"Vandløb",6301876,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.08300000394228846,"mg/l",9999999,NA,2
25001149,"Kanal til Vest Stadil Fjord, Hjelm Bakker","Skjernå","08.10.2001 12.00.00 +02:00","Enkeltprøve",447479,"Vandløb",6228799,"Ej oplyst","Jern"," =",4.6,"mg/l",9999999,NA,2
25001614,"Fjederholt Å, Donsig Bro i Skærbæk","Skjernå","21.02.2017 12.00.00 +01:00","Enkeltprøve",498878,"Vandløb",6215246,"Total","Suspenderede stoffer"," =",14,"mg/l",9999999,NA,3
52000071,"MAGLEMOSE Å, V. F. LANDBOGÅRD","Havelseå","10.04.1996 12.00.00 +02:00","Enkeltprøve",697041,"Vandløb",6175529,"Opløst - filtrat fra filtrering","Ammonium-N"," =",0.208,"mg/l",9999999,NA,2
52000068,"LANGVAD Å, STOREMØLLEBRO","Havelseå","08.07.1991 12.00.00 +02:00","Enkeltprøve",687629,"Vandløb",6168502,"Ej oplyst","COD, mod."," =",30,"mg/l",9999999,NA,3
21000783,"GJEL BÆK V. HALD SØ, GJELBRO (Hald sø)","Gudenåen","07.06.2005 12.00.00 +02:00","Enkeltprøve",520466,"Vandløb",6248584,"Total","Phosphor, total-P"," =",0.06800000322982669,"mg/l",9999999,NA,2
53000031,"SØBORGHUS RENDE, DUNHAMMERVEJ","Harrestrupå","17.09.1996 12.00.00 +02:00","Enkeltprøve",721344,"Vandløb",6181304,"Ej oplyst","Chlorid"," =",200,"mg/l",9999999,NA,2
23000002,"HAVMØLLE Å, STUBBE BRO","Egå m.fl","06.09.1978 12.00.00 +01:00","Enkeltprøve",606704,"Vandløb",6235846,"Ej oplyst","KIF,total Kemisk iltforbrug"," =",9.1,"mg/l",9999999,NA,2
27000615,"Rævså, Ved Rørt, 5 m opstrøms vestlige rørudløb","Giber/Odder åer m.fl.","04.03.2020 12.00.00 +01:00","Enkeltprøve",574160,"Vandløb",6204216,"Total","Glødetab,susp.stof"," =",2.3,"mg/l",9999999,NA,3
10000237,"Halkær å, Halkær, stikprøve","Dybvadå m.fl","16.07.1998 12.00.00 +02:00","Puljet prøve / tidsproportional",534710,"Vandløb",6307496,"Total","Suspenderede stoffer"," =",3.8,"mg/l",9999999,NA,2
32000022,"HØJEN Å, NEDERBRO","Vejle Å","03.02.2016 12.00.00 +01:00","Enkeltprøve",531166,"Vandløb",6172443,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.08,"mg/l",9999999,NA,3
62000063,"Dræn i LOOP1, Kragsminde D105","Halstedå","07.11.2011 12.00.00 +01:00","Enkeltprøve",647646,"Vandløb",6084825,"Total","Alkalinitet,total TA"," =",7,"mmol/l",9999999,NA,2
39000001,"BRØNS Å, BRØNS V.FORSØGSDAMBRUG","Vester vedsted bæk","27.07.1994 12.00.00 +02:00","Enkeltprøve",484438,"Vandløb",6116601,"Total","Jern"," =",0.72,"mg/l",9999999,NA,3
37000264,"Afløb Hindemaj, Pamhule Skov","Hoptrupå m.fl.","01.04.1997 12.00.00 +02:00","Enkeltprøve",526531,"Vandløb",6120214,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.002,"mg/l",9999999,NA,2
21000793,"NØRRE MØLLE Å, SKOVGÅRD","Gudenåen","25.06.1990 12.00.00 +02:00","Enkeltprøve",527874,"Vandløb",6261326,"Total","Phosphor, total-P"," =",0.07300000346731395,"mg/l",9999999,NA,2
41000016,"PULVERBÆK, T.T.MJANG DAM, ALS","Flere små vandløb til østk","20.08.2009 12.00.00 +02:00","Enkeltprøve",559623,"Vandløb",6089412,"Total","Phosphor, total-P"," =",0.23,"mg/l",9999999,NA,3
21000794,"NØRRE Å, VEJRUMBRO","Gudenåen","16.06.1979 12.00.00 +01:00","Enkeltprøve",533973,"Vandløb",6254732,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.045,"mg/l",9999999,NA,2
36000015,"VAMDRUP Å, AFLØB SØGÅRD SØ, S2","Kongeåen","13.05.1992 12.00.00 +02:00","Enkeltprøve",519738,"Vandløb",6142732,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.004,"mg/l",9999999,NA,2
45000002,"ODENSE Å, NS EJBY SLUSE (9.45)","Odense Å m.fl.","22.07.1990 12.00.00 +02:00","Puljet prøve / tidsproportional",589919,"Vandløb",6140164,"Total","Ammoniak+ammonium-N"," =",0.02,"mg/l",9999999,NA,2
21000745,"BRYRUP Å, AFLØB BRYRUP LANGSØ","Gudenåen","07.06.2011 12.00.00 +02:00","Enkeltprøve",532224,"Vandløb",6208621,"Total","Jern"," =",0.13,"mg/l",9999999,NA,3
41000020,"BLÅ Å - BOVRUP BÆK, BLANSSKOV","Flere små vandløb til østk","03.09.2008 12.00.00 +02:00","Enkeltprøve",540197,"Vandløb",6094929,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",5.1,"mg/l",9999999,NA,2
42000074,"ARNÅ, ARNDRUP","Vidå","22.01.2018 12.00.00 +01:00","Enkeltprøve",506035,"Vandløb",6100194,"Total","Phosphor, total-P"," =",0.087,"mg/l",9999999,NA,3
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","07.02.2003 12.00.00 +01:00","Puljet prøve / tidsproportional",584157,"Vandløb",6132337,"Total","pH"," =",7.8,"pH",9999999,NA,2
61000013,"FRIBRØDRE Å, RODEMARK","Tingstedå","03.08.2011 12.00.00 +02:00","Enkeltprøve",696179,"Vandløb",6084084,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",2.59,"mg/l",9999999,NA,3
21002648,"Javngyde Bæk - INTENSIV, Jaungyde, Afløb Javngyde R., 5 m opstrøm","Gudenåen","12.10.1998 12.00.00 +02:00","Puljet prøve / tidsproportional",551209,"Vandløb",6218306,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.077,"mg/l",9999999,NA,2
21000040,"NIMDRUP BÆK, ST 2, 300M NEDSTR. KÆMPESMØLLE","Gudenåen","03.08.2021 12.00.00 +02:00","Enkeltprøve",533835,"Vandløb",6207236,"Total","Phosphor, total-P"," =",0.064,"mg/l",0.003,NA,3
25000021,"BRANDE Å, HESSELBJERGE","Skjernå","21.04.1993 12.00.00 +02:00","Enkeltprøve",511720,"Vandløb",6195410,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.021,"mg/l",9999999,NA,3
21000572,"KNUD Å, VÆNGE TILLØB, TILLØB N.VÆNGE SØ","Gudenåen","30.01.2003 12.00.00 +01:00","Enkeltprøve",554371,"Vandløb",6218195,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",3.5,"mg/l",9999999,NA,3
45000046,"RYDS Å, RUGÅRDSVEJ (1.85)","Odense Å m.fl.","17.12.1997 12.00.00 +01:00","Enkeltprøve",583139,"Vandløb",6141819,"Total","Termotolerante colibakterier"," =",2200,"antal/100 ml",9999999,NA,2
54000002,"FLADMOSE Å, DYSSEGÅRD","Kystområde røsnæs","29.10.2007 12.00.00 +01:00","Enkeltprøve",652359,"Vandløb",6122166,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.041,"mg/l",9999999,NA,3
45000004,"ODENSE Å, NØRRE BROBY (ST 35.80)","Odense Å m.fl.","11.04.2002 12.00.00 +02:00","Enkeltprøve",578113,"Vandløb",6123987,"Total","pH"," =",7.6,"pH",9999999,NA,3
50000051,"MØLLEÅ, STAMPEN MØLLE","Mølleå","23.10.2002 12.00.00 +02:00","Enkeltprøve",722466,"Vandløb",6190331,"Total","Nitrogen,total N"," =",1.2,"mg/l",9999999,NA,3
42000017,"SLOGSBÆK, T.T. ST.SØGÅRD SØ, C5","Vidå","12.01.1998 12.00.00 +01:00","Enkeltprøve",528496,"Vandløb",6087416,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.086,"mg/l",9999999,NA,3
39000107,"Brøns å, pejlerør 1, Hedebovej","Vester vedsted bæk","23.01.2001 12.00.00 +01:00","Enkeltprøve",486893,"Vandløb",6115565,"Total","Nitrogen,total N"," =",1.6,"mg/l",9999999,NA,2
16000024,"FALD Å, KOKHOLM","Hellegård/Vium Mølle åer","07.02.2022 12.00.00 +01:00","Enkeltprøve",468384,"Vandløb",6266258,"Total","Suspenderede stoffer"," =",8.9,"mg/l",1,NA,3
22000249,"VOGNSTRUP BÆK, SV f. Meldgård","Store Å","26.05.2010 12.00.00 +02:00","Enkeltprøve",479165,"Vandløb",6232836,"Total","BI5"," =",0.9,"mg/l",9999999,NA,3
9000151,"NR. ØKSE KANAL, PUMPESTATION","Tranumå m.fl.","28.02.2000 12.00.00 +01:00","Enkeltprøve",538851,"Vandløb",6327773,"Total","pH"," =",7.1,"pH",9999999,NA,3
21000794,"NØRRE Å, VEJRUMBRO","Gudenåen","07.12.1988 12.00.00 +01:00","Enkeltprøve",533973,"Vandløb",6254732,"Ej oplyst","Nitrogen,total N"," =",2.9,"mg/l",9999999,NA,2
59000010,"STEVNS Å, SYD FOR LØGHUS, NS TILLØB","Stevnså","01.07.1993 12.00.00 +02:00","Enkeltprøve",704598,"Vandløb",6134224,"Total","Nitrogen,total N"," =",4.17,"mg/l",9999999,NA,2
32000013,"VEJLE Å, AFLØB ENGELSHOLM SØ","Vejle Å","18.03.2021 12.00.00 +01:00","Enkeltprøve",519232,"Vandløb",6174574,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",2.1,"mg/l",0.005,NA,3
20000286,"Feldborg Mose, os Feldborg okkeranlæg","Skive/Karup Å","03.12.2004 12.00.00 +01:00","Enkeltprøve",496675,"Vandløb",6244414,"Ej oplyst","Jern"," =",3.08,"mg/l",9999999,NA,2
47000242,"HOLMDRUP MOSE, HOLMDRUP MOSE, T.T. TILLØB 1","Hundstrup Å m.fl.","27.02.2008 12.00.00 +01:00","Enkeltprøve",605225,"Vandløb",6108214,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",7.74,"mg/l",9999999,NA,2
61000013,"FRIBRØDRE Å, RODEMARK","Tingstedå","27.12.1989 12.00.00 +01:00","Enkeltprøve",696179,"Vandløb",6084084,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",17,"mg/l",9999999,NA,3
18000409,"Afløb Hærup Sø, Engbro 150 M Før Udløb I Skals Å","Skalså","12.03.1987 12.00.00 +01:00","Enkeltprøve",535955,"Vandløb",6268057,"Total","Nitrogen,total N"," =",1.0000000474974513,"mg/l",9999999,NA,2
25000082,"SKJERN Å, ALERGÅRD","Skjernå","25.04.2002 12.00.00 +02:00","Enkeltprøve",481696,"Vandløb",6201307,"Ej oplyst","Nitrat-N"," =",2.4,"mg/l",9999999,NA,3
5000078,"Skovmøllebæk, ns ejendom v. Dannerhøjvej 2","Voerså","04.12.2019 12.00.00 +01:00","Enkeltprøve",574580,"Vandløb",6344558,"Total","Nitrogen,total N"," =",2,"mg/l",9999999,NA,3
49000082,"PØLE Å, ORNED PLANTAGE, TIBBERUP HOLME","Poel Å","28.07.1994 12.00.00 +02:00","Puljet prøve / tidsproportional",703353,"Vandløb",6209460,"Total","Nitrogen,total N"," =",4.41,"mg/l",9999999,NA,2
31000032,"FRISVAD MØLLEBÆK, NØ F. ARMVADGÅRD","Vardeå","09.01.2023 12.00.00 +01:00","Enkeltprøve",470660,"Vandløb",6167773,"Total","Phosphor, total-P"," =",0.049,"mg/l",0.003,NA,2
67000079,"Søbæk, Stenseby 2, Drænbrønd","Sydøst Bornholm","01.10.2001 12.00.00 +02:00","Enkeltprøve",886442,"Vandløb",6116205,"Opløst - filtrat fra filtrering","Ammonium-N"," =",0.11,"mg/l",9999999,NA,2
57000050,"SUSÅ, NÆSBY BRO","Suså","22.02.2022 12.00.00 +01:00","Enkeltprøve",667753,"Vandløb",6141009,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.075,"mg/l",0.001,NA,3
6000150,"Ryå, Albæk. Fra Hunevej til Ryå.","Ryå","30.05.2017 12.00.00 +02:00","Enkeltprøve",543962,"Vandløb",6344700,"Total","Suspenderede stoffer"," =",16,"mg/l",9999999,NA,3
21000020,"VOEL BÆK, VOEL BRO","Gudenåen","20.01.2021 12.00.00 +01:00","Enkeltprøve",543470,"Vandløb",6227943,"Partikelbundet - fra filteret","Suspenderede stoffer"," =",100,"mg/l",1,NA,3
